,place,latitude,longitude
3278,"Jackson Park, Chicago, IL, USA",41.786259,-87.585022
3279,"Humboldt Park, Chicago, IL, USA",41.90284,-87.707062
3280,"Grant Park, Chicago, IL, USA",41.876438,-87.618896
3281,"Garfield Park, Chicago, IL, USA",41.88131,-87.714775
3282,"Douglas Park, Chicago, IL, USA",41.859375,-87.695091
3283,"Columbus Park, Chicago, IL, USA",41.874428,-87.768394
3284,"Calumet Park, Chicago, IL, USA",41.717983,-87.528458
3285,"East Montlake Park, Seattle, WA, USA",47.645924,-122.300499
3286,"Burnham Park, Chicago, IL, USA",41.835289,-87.607407
3287,"Hermon Park (Arroyo Seco Park), LA, CA, USA",34.104256,-118.184929
3288,"Santa Monica, Los Angeles, CA, USA",34.059761,-118.276802
3289,"Coldwater Canyon Park, Beverly Hills, CA, USA",34.090252,-118.411781
3290,"Carkeek Park, Seattle, WA, USA",47.711624,-122.372169
3291,"Polliwog Park, Manhattan Beach, CA, USA",33.888035,-118.385345
3292,"Rustic Canyon Park, Pacific Palisades, CA, USA",34.044598,-118.503288
3293,"Olympic National Park, Port Angeles, WA, USA",47.802109,-123.604355
3294,"Garfield Park, South Pasadena, CA, USA",34.116539,-118.146835
3295,"Lake Hollywood Park, LA, CA, USA",34.125614,-118.334351
3296,"Ravenna Park, Seattle, WA, USA",47.672462,-122.308037
3297,"Hancock Park, Los Angeles, CA, USA",34.074505,-118.330414
3298,"Brookside Park, Pasadena, CA, LA",34.153351,-118.165794
3299,"Elysian Park, Los Angeles, CA, USA",34.086288,-118.237869
3300,"Echo Park Lake, Los Angeles, CA, USA",34.075493,-118.260597
3301,"Burke-Gilman Trail, Seattle, WA, USA",47.695721,-122.278343
3302,"Discovery Park, Seattle, WA, USA",47.655598,-122.410347
3303,"Grand Park, Los Aneles, CA, USA",34.056526,-118.247337
3304,"Palisades Park, Santa Monica, CA, USA",34.023422,-118.509659
3305,"Tongva Park, Santa Monica, CA, USA",34.01112,-118.49324
3306,"El Dorado Nature Center, Long Beach, CA, USA",33.809551,-118.086914
3307,"Rincon Park, San Francisco, USA",37.791569,-122.389938
3308,"Kenneth Hahn State Recreation Area, Los Angeles, CA, USA",34.007832,-118.364166
3309,"Griffith Park, Los Angeles, CA, USA",34.136555,-118.294197
3310,"Fossil Rock, Washington, USA",46.829105,-122.431168
3311,"Fairchild Tropical Botanic Garden, Miami, FL, USA",25.676931,-80.272789
3312,"Jungle Island, Miami, FL, USA",25.784595,-80.174698
3313,"Monkey Jungle, Redland, FL, USA",25.567259,-80.431465
3314,"Lady Bird Johnson Park, Washington, DC, USA",38.882164,-77.055725
3315,"Anacostia Park, Washington, DC, USA",38.866924,-76.994545
3316,"Meridian Hill Park, Washington, DC, USA",38.920822,-77.035713
3317,"Rock Creek Park, Washington, DC, USA",38.966816,-77.046265
3318,"Cal Anderson Park, Seattle, WA, USA",47.617012,-122.31913
3319,"Flushing Meadows Corona Park, Queens, NY, USA",40.739716,-73.840782
3320,"Riverbank State Park, NYC, USA",40.825218,-73.956932
3321,"Van Cortlandt Park, Broadway, Bronx, NY, USA",40.897934,-73.885948
3322,"Washington Square Park, New York, NY, USA",40.730824,-73.99733
3323,"Sequoia National Park, California, USA",36.486366,-118.56575
3324,"Saguaro National Park, Arizona, USA",32.296738,-111.166618
3325,"Chilhowee Park & Exposition Center, Knoxville, TN, USA",36.00116,-83.882088
3326,"Mohican State Park, Loudonville, OH, USA",40.609264,-82.265182
3327,"Malabar Farm State Park, Lucas, OH, USA",40.652245,-82.399094
3328,"Colman Park, Seattle, WA, USA",47.58646,-122.290047
3329,"City Hall Park, Seattle, WA, USA",47.601982,-122.330429
3330,"Piedmont Park, Atlanta, GA, USA",33.788181,-84.371338
3331,"Kubota Garden, Seattle, WA, USA",47.513157,-122.266281
3332,"Kobe Terrace, Seattle, WA, USA",47.60004,-122.325081
3333,"Percy Warner Park, Nashville, TN, USA",36.068169,-86.883636
3334,"Centennial Park, Nashville, TN, USA",36.149025,-86.811989
3335,"Franklin Park, Boston, MA, USA",42.303909,-71.094444
3336,"Rio Bosque Wetlands Park Trails, El Paso, TX, USA",31.635391,-106.307762
3337,"Memorial Park, El Paso, TX, USA",31.79052,-106.455215
3338,"Keystone Heritage Park and the El Paso Desert Botanical Garden, El Paso, TX, USA",31.820572,-106.56353
3339,"Franklin Mountains State Park, El Paso, TX, USA",31.855923,-106.493179
3340,"Curtis Park, Denver, CO, USA",39.761681,-104.975945
3341,"Bluff Lake Nature Center, Denver, CO, USA",39.758492,-104.85717
3342,"Civic Center Park, Denver, CO, USA",39.739433,-104.988853
3343,"Red Rocks Colorado, Morrison, CO, USA",39.666508,-105.207451
3344,"Lookout Mountain Park, Golden, CO, USA",39.73291,-105.238922
3345,"Echo Lake Park, Evergreen, CO, USA",39.660355,-105.598137
3346,"Dedisse Park, Evergreen, CO, USA",39.63261,-105.335075
3347,"Bergen Park, CO, USA",39.694454,-105.357758
3348,"Woodland Park, Seattle, WA, USA",47.668442,-122.344337
3349,"West Montlake Park, Seattle, WA, USA",47.64603,-122.309448
3350,"Westlake Park, Seattle, WA, USA",47.610954,-122.337013
3351,"Waterfront Park, Seattle, WA, USA",47.607185,-122.341995
3352,"Washington Park Arboretum, Washington, USA",47.639793,-122.294472
3353,"Volunteer Park, Seattle, WA, USA",47.630535,-122.314934
3354,"Viretta Park, Seattle, WA, USA",47.61924,-122.282158
3355,"Victor Steinbrueck Park, Seattle, WA, USA",47.610149,-122.343796
3356,"Union Bay Natural Area, Seattle, WA, USA",47.655842,-122.293068
3357,"Tilikum Place, Seattle, WA, USA",47.618462,-122.347473
3358,"Terry Pettus Park, Seattle, WA, USA",47.636753,-122.32933
3359,"Lake Union Park, Seattle, WA, USA",47.627098,-122.337128
3360,"Seattle Center Monorail, Seattle, WA, USA",47.617004,-122.343506
3361,"Schmitz Park Creek Trail, Seattle, WA, USA",47.574352,-122.400528
3362,"Roanoke Park, Seattle, WA, USA",47.643578,-122.320183
3363,"Dr. Jose Rizal Park, Seattle, WA, USA",47.593178,-122.318726
3364,"Peace Park, Seattle, WA, USA",47.655724,-122.319443
3365,"Oxbow Park, Seattle, WA, USA",47.544964,-122.321602
3366,"Olympic Sculpture Park, Seattle, WA, USA",47.616512,-122.355507
3367,"Occidental Square Park, Seattle, WA, USA",47.600506,-122.333221
3368,"North Passage Point Park, Seattle, WA, USA",47.654125,-122.321976
3369,"Montlake Playfield, Seattle, WA, USA",47.641953,-122.309174
3370,"Matthews Beach Park, Seattle, WA, USA",47.695797,-122.274033
3371,"Warren G. Magnuson Park, Seattle, WA, USA",47.682354,-122.256783
3372,"Madrona Park, Seattle, WA, USA",47.610378,-122.283661
3373,"Madison Park, Seattle, WA, USA",47.635647,-122.27726
3374,"Lincoln Park, Seattle, WA, USA",47.529198,-122.396774
3375,"Leschi Park, Seattle, WA, USA",47.600777,-122.288071
3376,"Kerry Park, Seattle, WA, USA",47.629486,-122.359909
3377,"Jefferson Park, Seattle, WA, USA",47.568794,-122.31031
3378,"Jack Block Park, Seattle, WA, USA",47.584839,-122.377235
3379,"Hing Hay Park, Seattle, WA, USA",47.59853,-122.325371
3380,"Freeway Park, Seattle, WA, USA",47.609306,-122.330902
3381,"Fauntleroy Park, Seattle, WA, USA",47.521023,-122.383171
3382,"Fairview Park, Seattle, WA, USA",47.647655,-122.324921
3383,"Sarah T. Bolton Park, Beech Grove, IN, USA",39.726284,-86.093697
3384,"South Grove Park, Beech Grove, IN, USA",39.706562,-86.090889
3385,"Hornet Park, Beech Grove, IN, USA",39.710564,-86.081154
3386,"Woolens Gardens, IN, USA",39.864368,-86.056435
3387,"Upper Fall Creek, Indianapolis, USA",39.893021,-85.997917
3388,"Friedman Park, Indianapolis, IN, USA",39.861336,-86.160629
3389,"Cloverleaf Conservation Area, Indianapolis, IN, USA",39.763229,-86.309662
3390,"WISH Park, Indianapolis, IN, USA",39.886436,-86.203873
3391,"Wes Montgomery Park, Indianapolis, IN, USA",39.820152,-86.076729
3392,"Spades Park, Indianapolis, IN, USA",39.785656,-86.127892
3393,"Robey Park, Indianapolis, IN, USA",39.699757,-86.325714
3394,"Gustafson Park, Indianapolis, IN, USA",39.809978,-86.257942
3395,"Grassy Creek Regional Park, Indianapolis, IN, USA",39.814518,-85.977783
3396,"Franklin Township Community Park, Indianapolis, IN, USA",39.680199,-86.01088
3397,"Dubarry Park, Indianapolis, IN, USA",39.820763,-86.016357
3398,"Carson Park, Indianapolis, IN, USA",39.686787,-86.269249
3399,"JTV Hill Park, Indianapolis, IN, USA",39.792171,-86.136986
3400,"Glenns Valley Nature Park, Indianapolis, IN, USA",39.646454,-86.194168
3401,"Douglass Park, Indianapolis, IN, USA",39.803837,-86.132103
3402,"Christian Park, Indianapolis, IN, USA",39.760815,-86.095886
3403,"Holliday Park, Indianapolis, IN, USA",39.870998,-86.162727
3404,"Washington Park, Indianapolis, IN, USA",39.815372,-86.114655
3405,"Ellenberger Park, Indianapolis, IN, USA",39.776558,-86.076057
3406,"Brookside Park, Indianapolis, IN, USA",39.790951,-86.107094
3407,"Broad Ripple Park, Indianapolis, IN, USA",39.871616,-86.130249
3408,"Garfield Park, Indianapolis, IN, USA",39.733101,-86.146332
3409,"Eagle Creek Park, Indianapolis, IN, USA",39.876614,-86.29615
3410,"White River State Park, Indianapolis, USA",39.766693,-86.171074
3411,"Windsor Village Park, Indianapolis, IN, USA",39.804073,-86.055527
3412,"University Park, Indianapolis, IN, USA",39.771854,-86.157013
3413,"Military Park, Indianapolis, IN, USA",39.770573,-86.168907
3414,"Municipal Rose Garden, Dana Ave, San Jose, CA, USA",37.331764,-121.928696
3415,"Rosicrucian Park, San Jose, CA, USA",37.334579,-121.923164
3416,"Raging Waters Park, San Dimas, CA, USA",34.091228,-117.812363
3417,"Overfelt Gardens Park, San Jose, CA, USA",37.364983,-121.854721
3418,"Martial Cottle Park, San Jose, CA, USA",37.262997,-121.837296
3419,"Kelley Park, San Jose, CA, USA",37.325382,-121.862961
3420,"Emma Prusch Farm Park, San Jose, CA, USA",37.339588,-121.84668
3421,"Ed Levin County Park, San Jose, CA, USA",37.454556,-121.850571
3422,"Sanborn County Park, Saratoga, CA, USA",37.234882,-122.062004
3423,"Henry W. Coe State Park, Morgan Hill, CA, USA",37.191441,-121.435883
3424,"Joseph D. Grant County Park, Mt Hamilton, CA, USA",37.34,-121.721878
3425,"Sierra Azul Open Space Preserve, Los Gatos, CA, USA",37.196629,-121.934425
3426,"Almaden Quicksilver County Park, San Jose, CA, USA",37.189587,-121.834602
3427,"McCommas Bluff Preserve, Dallas, TX, USA",32.701607,-96.699905
3428,"Joppa Preserve, Dallas, TX, USA",32.697018,-96.731819
3429,"Katy Trail, Dallas, TX, USA",32.801212,-96.807671
3430,"Chollas Lake Recreation Center, San Diego, CA, USA",32.737335,-117.071655
3431,"Amici Park, San Diego, CA, USA",32.723118,-117.166321
3432,"Torrey Pines State Natural Reserve, La Jolla, CA, USA",32.92165,-117.253532
3433,"San Dieguito River Park, Escondido, CA, USA",33.042442,-117.040581
3434,"Pantoja Park, San Diego, CA, USA",32.713207,-117.168007
3435,"Presidio Park, San Diego, CA, USA",32.757767,-117.193863
3436,"Mission Bay, San Diego, CA, USA",32.777813,-117.226456
3437,"Chicano Park, San Diego, CA, USA",32.700893,-117.143127
3438,"Balboa Park, San Diego, CA, USA",32.730831,-117.142586
3439,"McGovern Centennial Gardens, Houston, TX, USA",29.721565,-95.38797
3440,"Black Mountain Open Space Park, San Diego, CA, USA",32.937199,-117.127174
3441,"Alexander Deussen Park, Houston, TX, USA",29.909599,-95.154816
3442,"South Mountain Park, Phoenix, AZ, USA",33.335403,-112.078743
3443,"Dwight D Eisenhower Park, Houston, TX, USA",29.904533,-95.149651
3444,"Houston Arboretum & Nature Center, Houston, TX, USA",29.765205,-95.452065
3445,"Houston Sports Park, Houston, TX, USA",29.637964,-95.395935
3446,"Moody Park, Houston, TX, USA",29.792202,-95.364891
3447,"Independence Park, Pearland, TX, USA",29.543247,-95.267288
3448,"Watkins Park, Indianapolis, IN, USA",39.79948,-86.171173
3449,"Market Square Park, Houston, TX, USA",29.762753,-95.362518
3450,"Bear Creek Pioneers Park, Houston, TX, USA",29.827461,-95.616844
3451,"George Bush Park/Eldridge, Houston, TX, USA",29.748425,-95.677353
3452,"Discovery Green, Houston, TX, USA",29.753281,-95.359467
3453,"Sesquicentennial Park, Houston, TX, USA",29.764309,-95.365463
3454,"Tranquility Park, Houston, TX, USA",29.761253,-95.368813
3455,"Memorial Park, Houston, TX, USA",29.76799,-95.446426
3456,"Lake Houston Wilderness Park, New Caney, TX, USA",30.121372,-95.158844
3457,"Terry Hershey Park, Houston, TX, USA",29.761581,-95.601418
3458,"Hermann Park, Houston, TX, USA",29.716131,-95.388718
3459,"Hippie Hollow Park, Austin, TX, USA",30.413155,-97.884064
3460,"Fairmount Park, Philadelphia, PA, USA",39.988503,-75.195396
3461,"Genesee Park, Golden, CO, USA",39.711502,-105.303627
3462,"Thatcher Park, Indianapolis, IN, USA",39.770756,-86.240608
3463,"Rhodius Park, Indianapolis, IN, USA",39.754463,-86.19268
3464,"City Park, Denver, CO, USA",39.744137,-104.95005
3465,"Cheesman Park, Denver, CO, USA",39.733513,-104.965172
3466,"Washington Park, Denver, CO, USA",39.698399,-104.965202
3467,"Sue Bierman Park, San Francisco, CA, USA",37.796017,-122.396011
3468,"Paintbrush Park, Castle Rock, CO, USA",39.39661,-104.90271
3469,"Grand Canyon South Rim, Grand Canyon Village, AZ, USA",36.056198,-112.125198
3470,"Pope Duval Park, Jacksonville, FL, USA",30.308069,-81.894897
3471,"Del Aire Park, Hawthorne, CA, USA",33.917652,-118.374596
3472,"Spring Garden Park, Portland, Oregon, USA",45.461758,-122.711456
3473,"Taylor Park, Millburn, NJ, USA",40.72197,-74.305634
3474,"Petco Park, CA, USA",32.707535,-117.157516
3475,"Civic Space Park, Phoenix, Arizona, USA",33.453388,-112.074623
3476,"East Tennessee Renaissance Festival, College Grove, TN, USA",35.948612,-84.527847
3477,"Scranton Flats, Cleveland, OH, USA",41.488136,-81.694397
3478,"Matzke Park, Houston, TX, USA",29.966211,-95.582405
3479,"Castine Center, Pelican Park, Mandeville, Louisiana, USA",30.353298,-90.023056
3480,"Bowie Nature Park, Fairview, TN, USA",35.969864,-87.135895
3481,"Oconee State Park, Mountain Rest, SC, USA",34.868675,-83.10553
3482,"Cedar Point, Sandusky, OH, USA",41.482265,-82.68351
3483,"Grand Park, Los Angeles, CA, USA",34.056458,-118.247131
3484,"Jackson, LA, USA",30.837404,-91.217606
3485,"Lake Catherine State Park, Hot Springs, AR, USA",34.426571,-92.925087
3486,"Dick Nichols District Park, Austin, TX, USA",30.212498,-97.860741
3487,"Yellowstone National Park, Wyoming, USA",44.436966,-110.582542
3488,"Sunset Park, Rock Island, IL, USA",41.490509,-90.601089
3489,"Lone Mesa State Park, Egnar, CO, USA",37.752369,-108.463211
3490,"Civic Center Park, Denver, CO, USA",39.739319,-104.988937
3491,"Fonner Park, Grand Island, NE, USA",40.90205,-98.328606
3492,"Island Oasis Water Park, Grand Island, NE, USA",40.909142,-98.33683
3493,"Centennial Park, Nashville, TN, USA",36.149937,-86.812866
3494,"Lilly Recreation Park, Indianapolis, IN, USA",39.736557,-86.178955
3495,"Fremont Peak State Park, San Juan Bautista, CA, USA",36.760174,-121.502861
3496,"The Ellipse, Washington, DC, USA",38.894207,-77.035507
3497,"Warrior, AL, USA",33.814266,-86.809441
3498,"Golden Bike Park, Golden, CO, USA",39.780689,-105.187851
3499,"Breezy Point Tip, Queens, NY, USA",40.550983,-73.937561
3500,"Liberty Park, Salt Lake City, UT, USA",40.746445,-111.874916
3501,"Bywaters Park, Paris, TX, USA",33.658924,-95.555519
3502,"Columbus Park, New York, NY, USA",40.715054,-74.000084
3503,"Loma Ridge, California, USA",33.746609,-117.721596
3504,"Disneyland Park, Anaheim, CA, USA",33.812511,-117.918976
3505,"Bear Lake Trail, CO, USA",40.312912,-105.6464
3506,"Barranca Park, Covina, CA, USA",34.077431,-117.88279
3507,"Belle Isle Park, Detroit, MI, USA",42.337708,-82.999336
3508,"Central Park, NY, USA",40.785091,-73.968285
3509,"Santa Rosa, NM, USA",34.938671,-104.682487
3510,"Ned Brown Preserve, Elk Grove Village, IL, USA",42.035522,-88.009071
3511,"Prospect Park, Brooklyn, NY, USA",40.665535,-73.969749
3512,"San Juan National Forest, Bayfield, CO, USA",37.546482,-107.76403
3513,"Ramsey Lake State Park, Ramsey, Illinois, USA",39.169376,-89.134872
3514,"Mianus River Park, Stamford, CT, USA",41.085815,-73.587387
3515,"Boom Island, Minneapolis, Minnessota, USA",44.991817,-93.268135
3516,"Longmire, WA, USA",46.749271,-121.823273
3517,"Fairmount Park, Philadelphia, PA, USA",39.986855,-75.196442
3518,"Olin Park, Madison, WI, USA",43.053619,-89.377808
3519,"Coskata-Coatue Wildlife Refuge, Nantucket, MA, USA",41.361347,-70.019302
3520,"Parque Zaragoza Neighborhood Park, Austin, TX, USA",30.262075,-97.712646
3521,"East Montlake Park, Seattle, WA, USA",47.66354,-122.269333
3522,"Little Missouri National Grassland, Medora, ND, USA",47.241947,-103.471985
3523,"Palmer Park, Colarado Springs, CO, USA",38.868717,-104.761894
3524,"Corona Heights Park, San Francisco, CA, USA",37.765678,-122.438713
3525,"Park Rapids, MN, USA",46.92218,-95.058632
3526,"Volunteer Park, Seattle, WA, USA",47.630127,-122.314636
3527,"Lions Park, Del City, OK, USA",35.442245,-97.449524
3528,"Westvale Park, New Jersey, USA",40.991577,-74.021049
3529,"Barrow Preserve, Austin, TX, USA",30.376207,-97.76635
3530,"Coastal Peak Park, Newport Beach, CA, USA",33.605217,-117.803665
3531,"Coronado National Forest, AZ, USA",31.738169,-110.759911
3532,"Pecos National Historical Park, NM, USA",35.547871,-105.683846
3533,"Alum Rock Park, San Jose, CA, USA",37.39687,-121.802277
3534,"Mueller State Park, Colorado, USA",38.897446,-105.156326
3535,"Cooper Creek Park, Columbus, Georgia, USA",32.509518,-84.910194
3536,"Wildwood Park, Appling, GA, USA",33.661495,-82.288284
3537,"Kensington Metropark, Michigan, USA",42.551056,-83.636337
3538,"Brywood Park, Irvine, CA, USA",33.714058,-117.76812
3539,"Lurie Garden, Chicago, Illinois, USA",41.882599,-87.620514
3540,"Parkers Lake Park, Plymouth, MN, USA",44.994427,-93.474854
3541,"Harriman State Park, NY, USA",41.29232,-74.078911
3542,"Yellowstone National Park, WY, USA",44.446037,-110.587349
3543,"Interstate State Park, Taylors Falls, MN, USA",45.394592,-92.659721
3544,"Boston Town Park, NY, USA",42.661232,-78.745193
3545,"Belle Isle Park, Detroit, MI, USA",42.34256,-82.971237
3546,"Pastorius Park, Philadelphia, PA, USA",40.071899,-75.205963
3547,"Kelly Park, Merritt Island, Florida, USA",28.401159,-80.663902
3548,"Natchez Trace Parkway Colbert Ferry Park, AL, USA",34.836067,-87.949074
3549,"Lost Mountain Park, GA, USA",33.940369,-84.692894
3550,"Knights Hill Nature Park, NH, USA",43.414139,-72.003197
3551,"Santa Fe Village Park, NM, USA",35.149811,-106.716591
3552,"Eagle Creek Park, IN, USA",39.873833,-86.296494
3553,"Garfield Park, IN, USA",39.733032,-86.146011
3554,"Lefferson Park, Middletown, OH, USA",39.492912,-84.350945
3555,"Little Big Econ State Forest, FL, USA",28.686508,-81.130104
3556,"Eagle Bluffs Conservation Area, MO, USA",38.848934,-92.431839
3557,"Hyannis, MA, USA",41.652882,-70.290787
3558,"Amana Colonies, IA, USA",41.800617,-91.869537
3559,"Winnetka, IL, USA",42.110359,-87.747559
3560,"Wilmette, IL, USA",42.082493,-87.750229
3561,"Summit, IL, USA",41.791241,-87.819542
3562,"South Holland, IL, USA",41.601418,-87.617012
3563,"River Forest, IL, USA",41.895248,-87.825714
3564,"Rantoul, IL, USA",40.300907,-88.199913
3565,"Park Forest, IL, USA",41.491425,-87.687454
3566,"Lombard, IL, USA",41.871281,-88.035065
3567,"Libertyville, IL, USA",42.283375,-87.963936
3568,"Kaskaskia, IL, USA",37.921574,-89.917809
3569,"Glenview, IL, USA",42.082127,-87.837479
3570,"Glen Ellyn, IL, USA",41.877026,-88.070259
3571,"Brookfield, IL, USA",41.824867,-87.853447
3572,"Arthur, IL, USA",39.715702,-88.474541
3573,"Arlington Heights, IL, USA",42.096153,-87.991257
3574,"Mystic, CT, USA",41.357204,-71.965714
3575,"Arkansas Post, AR, USA",34.024387,-91.347092
3576,"San Simeon, CA, USA",35.646328,-121.190536
3577,"Watkins Glen, NY, USA",42.380592,-76.872932
